고전읽기와글쓰기,11094,허찬,9,1445,1445,,,,,,월 4(12:30~ 1:45) 캠B144 /목 5( 2:00~ 3:15) 캠B144 
고전읽기와글쓰기,11094,곽수범,10,2746,2746,,,,,,화 7~7 캠B147 목 6~6 캠B147
통합적사고와글쓰기,11352,김윤정,1,1445,1445,,,,,,월 4~4 캠B155 목 5~5 캠B155
통합적사고와글쓰기,11352,이경희,2,1445,1445,,,,,,월 4~4 캠B159 목 5~5 캠B159
통합적사고와글쓰기,11352,김수경,3,2746,2746,,,,,,화 7~7 캠B155 목 6~6 캠B155
통합적사고와글쓰기,11352,양민석,4,2746,2746,,,,,,화 7~7 캠B159 목 6~6 캠B159
통합적사고와글쓰기,11352,이은아,5,2746,2746,,,,,,화 7~7 캠B321 목 6~6 캠B321
통합적사고와글쓰기,11352,강수진,6,3152,3152,,,,,,수 1~1 캠B155 금 2~2 캠B155
통합적사고와글쓰기,11352,원은주,7,3152,3152,,,,,,수 1~1 캠B159 금 2~2 캠B159
통합적사고와글쓰기,11352,김윤정,8,3152,3152,,,,,,수 1( 8:00~ 9:15) 캠B321 /금 2( 9:30~10:45) 캠B321 
통합적사고와글쓰기,11352,최수현,9,3152,3152,,,,,,수 1~1 캠B147 금 2~2 캠B147
통합적사고와글쓰기,11352,양민석,10,2142,2142,,,,,,화 1~1 캠B144 목 2~2 캠B144
통합적사고와글쓰기,11352,김수경,11,2142,2142,,,,,,화 1~1 캠B155 목 2~2 캠B155
통합적사고와글쓰기,11352,전진아,12,2142,2142,,,,,,화 1~1 캠B159 목 2~2 캠B159
통합적사고와글쓰기,11352,이경희,13,2142,2142,,,,,,화 1~1 캠B321 목 2~2 캠B321
통합적사고와글쓰기,11352,김혜령,14,2142,2142,,,,,,화 1~1 캠B147 목 2~2 캠B147
통합적사고와글쓰기,11352,이은아,15,2142,2142,,,,,,화 1( 8:00~ 9:15) 캠B161 /목 2( 9:30~10:45) 캠B161 
통합적사고와글쓰기,11352,이은선,16,2647,2647,,,,,,화 6~6 캠B144 목 7~7 캠B144
통합적사고와글쓰기,11352,이한민,17,2647,2647,,,,,,화 6~6 캠B155 목 7~7 캠B155
통합적사고와글쓰기,11352,홍나래,19,2647,2647,,,,,,화 6~6 캠B321 목 7~7 캠B321
통합적사고와글쓰기,11352,황지선,20,2647,2647,,,,,,화 6~6 캠B147 목 7~7 캠B147
통합적사고와글쓰기,11352,최수완,21,2647,2647,,,,,,화 6( 3:30~ 4:45) 포454 /목 7( 5:00~ 6:15) 포454 
통합적사고와글쓰기,11352,최수현,22,2647,2647,,,,,,화 6( 3:30~ 4:45) 포464 /목 7( 5:00~ 6:15) 포464 
통합적사고와글쓰기,11352,이은선,23,1344,1344,,,,,,월 3~3 캠B155 목 4~4 캠B155
통합적사고와글쓰기,11352,이한민,24,1344,1344,,,,,,월 3~3 캠B159 목 4~4 캠B159
통합적사고와글쓰기,11352,황지선,25,1344,1344,,,,,,월 3~3 캠B321 목 4~4 캠B321
통합적사고와글쓰기,11352,강수진,26,3354,3354,,,,,,수 3~3 캠B155 금 4~4 캠B155
통합적사고와글쓰기,11352,구선정,27,3354,3354,,,,,,수 3~3 캠B159 금 4~4 캠B159
통합적사고와글쓰기,11352,김윤정,28,3354,3354,,,,,,수 3~3 캠B321 금 4~4 캠B321
통합적사고와글쓰기,11352,강수진,30,1534,1534,,,,,,월 5~5 캠B144 수 4~4 캠B144
통합적사고와글쓰기,11352,구선정,31,1534,1534,,,,,,월 5~5 캠B155 수 4~4 캠B155
통합적사고와글쓰기,11352,원은주,32,1534,1534,,,,,,월 5~5 캠B159 수 4~4 캠B159
통합적사고와글쓰기,11352,이한민,33,1534,1534,,,,,,월 5~5 캠B321 수 4~4 캠B321
통합적사고와글쓰기,11352,김혜령,34,2556,2556,,,,,,화 5~5 캠B155 금 6~6 캠B155
통합적사고와글쓰기,11352,이은선,35,2556,2556,,,,,,화 5~5 캠B159 금 6~6 캠B159
통합적사고와글쓰기,11352,전진아,36,2556,2556,,,,,,화 5~5 캠B321 금 6~6 캠B321
통합적사고와글쓰기,11352,최수현,37,2556,2556,,,,,,화 5~5 캠B147 금 6~6 캠B147
통합적사고와글쓰기,11352,김수경,38,2353,2353,,,,,,화 3~3 캠B155 금 3~3 캠B155
통합적사고와글쓰기,11352,김윤정,39,2353,2353,,,,,,화 3~3 캠B159 금 3~3 캠B159
통합적사고와글쓰기,11352,이경희,40,2353,2353,,,,,,화 3~3 캠B321 금 3~3 캠B321
통합적사고와글쓰기,11352,김윤정,41,1534,1534,,,,,,월 5~5 캠B147 수 4~4 캠B147
통합적사고와글쓰기,11352,이경희,42,1534,1534,,,,,,월 5~5 포465 수 4~4 포465
통합적사고와글쓰기,11352,최수현,43,1534,1534,,,,,,월 5( 2:00~ 3:15) 포464 /수 4(12:30~ 1:45) 포464 
통합적사고와글쓰기,11352,황지선,44,1243,1243,,,,,,월 2~2 캠B155 목 3~3 캠B155
통합적사고와글쓰기,11352,최수현,45,1243,1243,,,,,,월 2~2 캠B159 목 3~3 캠B159
통합적사고와글쓰기,11352,전진아,46,1243,1243,,,,,,월 2~2 캠B321 목 3~3 캠B321
통합적사고와글쓰기,11352,김윤정,47,2455,2455,,,,,,화 4~4 캠B155 금 5~5 캠B155
통합적사고와글쓰기,11352,이경희,48,2455,2455,,,,,,화 4~4 캠B159 금 5~5 캠B159
통합적사고와글쓰기,11352,김수경,49,2647,2647,,,,,,화 6~6 포465 목 7~7 포465
중급일본어,10132,Honda Miho,1,1445,1445,,,,,,월 4(12:30~ 1:45)  /목 5( 2:00~ 3:15)  
기본일본어,10570,"Yoshida, Reiko",1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
기본일본어,10570,김지선,2,1445,1445,,,,,,월 4(12:30~ 1:45)  /목 5( 2:00~ 3:15)  
기본일본어,10570,"Yoshida, Reiko",3,1635,1635,,,,,,월 6( 3:30~ 4:45)  /수 5( 2:00~ 3:15)  
일본어Ⅰ,11091,Tsutsui Akihiro,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
일본어Ⅰ,11091,Tsutsui Akihiro,2,2746,2746,,,,,,화 7( 5:00~ 6:15)  /목 6( 3:30~ 4:45)  
중급중국어,10133,이지은,1,1344,1344,,,,,,월 3(11:00~12:15)  /목 4(12:30~ 1:45)  
기본중국어,10563,모해연,1,1435,1435,,,,,,월 6( 3:30~ 4:45)  /수 5( 2:00~ 3:15)  
기본중국어,10563,모해연,2,1445,1445,,,,,,월 4(12:30~ 1:45)  /목 5( 2:00~ 3:15)  
기본중국어,10563,Peng Jing,3,2647,2647,,,,,,화 6( 3:30~ 4:45)  /목 7( 5:00~ 6:15)  
기본중국어,10563,엄지,4,1736,1736,,,,,,월 7( 5:00~ 6:15)  /수 6( 3:30~ 4:45)  
기본중국어,10563,최려홍,5,1635,1635,,,,,,월 6( 3:30~ 4:45)  /수 5( 2:00~ 3:15)  
중국어Ⅰ,11036,Peng Jing,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
기본프랑스어,10564,Sylvie Mazo,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
기본프랑스어,10564,이성엽,2,1344,1344,,,,,,월 3(11:00~12:15)  /목 4(12:30~ 1:45)  
기본프랑스어,10564,정선아,3,1635,1635,,,,,,월 6( 3:30~ 4:45)  /수 5( 2:00~ 3:15)  
중급프랑스어,10565,Emmanuel Nicolas,1,1445,1445,,,,,,월 4(12:30~ 1:45)  /목 5( 2:00~ 3:15)  
프랑스어Ⅰ,11073,Emmanuel Nicolas,1,1635,1635,,,,,,월 6( 3:30~ 4:45)  /수 5( 2:00~ 3:15)  
중급독일어,10130,진일상,1,1445,1445,,,,,,월 4(12:30~ 1:45)  /목 5( 2:00~ 3:15)  
기본독일어,10566,김미선,1,1534,1534,,,,,,월 5( 2:00~ 3:15)  /수 4(12:30~ 1:45)  
기본독일어,10566,홍수진,2,2142,2142,,,,,,화 1( 8:00~ 9:15)  /목 2( 9:30~10:45)  
기본독일어,10566,Jan Creutzenberg,3,1635,1635,,,,,,월 6( 3:30~ 4:45)  /수 5( 2:00~ 3:15)  
독일어I,11033,진일상,1,1635,1635,,,,,,월 6( 3:30~ 4:45)  /수 5( 2:00~ 3:15)  
글로벌비즈니스커뮤니케이션,11203,오선주,1,1213,1213,,,,,,월 2~3( 9:30~12:15) 경영B118 
College English,10098,이소영,1,2455,2455,,,,,,화 4~4 포359 금 5~5 포359
College English,10098,Thomas E. Webster,2,2455,2455,,,,,,화 4~4 포461 금 5~5 포461
College English,10098,H. J. Hodges,3,2455,2455,,,,,,화 4~4 포356 금 5~5 포356
College English,10098,강나연,4,2455,2455,,,,,,화 4~4 포357 금 5~5 포357
College English,10098,민자영,5,2455,2455,,,,,,화 4~4 포358 금 5~5 포358
College English,10098,홍영예,6,2241,2241,,,,,,화 2~2 포359 목 1~1 포359
College English,10098,Shu Che,7,2241,2241,,,,,,화 2~2 포356 목 1~1 포356
College English,10098,Brian D. Ridgeway,8,2241,2241,,,,,,화 2~2 캠B155 목 1~1 캠B155
College English,10098,Peter Kipp,9,2241,2241,,,,,,화 2~2 캠B321 목 1~1 캠B321
College English,10098,이수경,10,2241,2241,,,,,,화 2~2 포461 목 1~1 포461
College English,10098,채민지,11,2241,2241,,,,,,화 2~2 포357 목 1~1 포357
College English,10098,강나연,12,2241,2241,,,,,,화 2~2 캠B159 목 1~1 캠B159
College English,10098,Brian D. Ridgeway,13,2353,2353,,,,,,화 3~3 포357 금 3~3 포357
College English,10098,David J. Hamilton,14,2353,2353,,,,,,화 3~3 포358 금 3~3 포358
College English,10098,Jean Paquette,15,2353,2353,,,,,,화 3(11:00~12:15) 포262 /금 3(11:00~12:15) 포262 
College English,10098,채민지,16,2353,2353,,,,,,화 3~3 포461 금 3~3 포461
College English,10098,성정혜,17,2353,2353,,,,,,화 3~3 포356 금 3~3 포356
College English,10098,H. J. Hodges,18,1534,1534,,,,,,월 5~5 포359 수 4~4 포359
College English,10098,Caroline Kim,19,1534,1534,,,,,,월 5~5 포461 수 4~4 포461
College English,10098,Christopher Linville,20,1534,1534,,,,,,월 5~5 포356 수 4~4 포356
College English,10098,김윤지,21,1534,1534,,,,,,월 5~5 포357 수 4~4 포357
College English,10098,한유경,22,1534,1534,,,,,,월 5~5 포358 수 4~4 포358
College English,10098,이수경,23,3251,3251,,,,,,수 2~2 포360 금 1~1 포360
College English,10098,Jean Paquette,24,3251,3251,,,,,,수 2~2 포358 금 1~1 포358
College English,10098,채민지,25,3251,3251,,,,,,수 2~2 포356 금 1~1 포356
College English,10098,김수연,26,3251,3251,,,,,,수 2~2 포357 금 1~1 포357
College English,10098,Caroline Kim,27,2241,2241,,,,,,화 2~2 포358 목 1~1 포358
College English,10098,민혜숙,28,2241,2241,,,,,,화 2~2 포360 목 1~1 포360
College English,10098,Thomas E. Webster,29,2241,2241,,,,,,화 2~2 포462 목 1~1 포462
College English,10098,Jean Paquette,30,2241,2241,,,,,,화 2( 9:30~10:45) 포262 /목 1( 8:00~ 9:15) 포262 
College English,10098,박현주,31,2241,2241,,,,,,화 2~2 포551 목 1~1 포551
College English,10098,김명옥,32,2241,2241,,,,,,화 2~2 포454 목 1~1 포454
College English,10098,H. J. Hodges,33,1736,1736,,,,,,월 7~7 포357 수 6~6 포357
College English,10098,David J. Hamilton,34,1736,1736,,,,,,월 7~7 포360 수 6~6 포360
College English,10098,이소영,35,1736,1736,,,,,,월 7~7 포367 수 6~6 포367
College English,10098,한유경,36,1736,1736,,,,,,월 7~7 포462 수 6~6 포462
College English,10098,민자영,37,1736,1736,,,,,,월 7~7 포358 수 6~6 포358
College English,10098,김윤지,38,1736,1736,,,,,,월 7~7 포359 수 6~6 포359
College English,10098,Christopher Linville,39,1736,1736,,,,,,월 7~7 포461 수 6~6 포461
College English,10098,Shu Che,40,1736,1736,,,,,,월 7~7 포356 수 6~6 포356
College English,10098,Shu Che,41,3251,3251,,,,,,수 2~2 포462 금 1~1 포462
College English,10098,홍영예,42,3251,3251,,,,,,수 2~2 포551 금 1~1 포551
College English,10098,H. J. Hodges,43,2647,2647,,,,,,화 6~6 포367 목 7~7 포367
College English,10098,한유경,44,2647,2647,,,,,,화 6~6 포360 목 7~7 포360
College English,10098,오혜진,45,2647,2647,,,,,,화 6~6 포358 목 7~7 포358
College English,10098,정다운,46,1736,1736,,,,,,월 7~7 포551 수 6~6 포551
College English,10098,Candice A. MacDonald,47,1736,1736,,,,,,월 7~7 포454 수 6~6 포454
College English,10098,강나연,48,3354,3354,,,,,,수 3~3 포461 금 4~4 포461
College English,10098,진수경,49,2647,2647,,,,,,화 6~6 포356 목 7~7 포356
College English,10098,문혜진,50,2647,2647,,,,,,화 6~6 포357 목 7~7 포357
College English,10098,정다운,51,2647,2647,,,,,,화 6~6 포359 목 7~7 포359
College English,10098,Shu Che,52,2647,2647,,,,,,화 6~6 포461 목 7~7 포461
College English,10098,Shu Che,53,3354,3354,,,,,,수 3~3 포359 금 4~4 포359
College English,10098,Thomas E. Webster,54,1243,1243,,,,,,월 2~2 포359 목 3~3 포359
College English,10098,Caroline Kim,55,1243,1243,,,,,,월 2~2 포461 목 3~3 포461
College English,10098,홍영예,56,2746,2746,,,,,,화 7~7 포359 목 6~6 포359
College English,10098,이소영,57,2746,2746,,,,,,화 7~7 포461 목 6~6 포461
College English,10098,David J. Hamilton,59,2746,2746,,,,,,화 7~7 포356 목 6~6 포356
College English,10098,Christopher Linville,60,2746,2746,,,,,,화 7~7 포358 목 6~6 포358
College English,10098,채민지,62,2746,2746,,,,,,화 7~7 포367 목 6~6 포367
College English,10098,한유경,63,2746,2746,,,,,,화 7~7 포357 목 6~6 포357
College English,10098,홍영예,64,3152,3152,,,,,,수 1~1 포356 금 2~2 포356
College English,10098,박현주,65,3152,3152,,,,,,수 1~1 포357 금 2~2 포357
College English,10098,김명옥,66,3152,3152,,,,,,수 1~1 포359 금 2~2 포359
College English,10098,김수연,67,3152,3152,,,,,,수 1~1 포461 금 2~2 포461
College English,10098,Jean Paquette,68,2142,2142,,,,,,화 1( 8:00~ 9:15) 포262 /목 2( 9:30~10:45) 포262 
College English,10098,민혜숙,69,2142,2142,,,,,,화 1~1 포367 목 2~2 포367
College English,10098,이수경,70,2142,2142,,,,,,화 1~1 포358 목 2~2 포358
College English,10098,오혜진,71,2556,2556,,,,,,화 5( 2:00~ 3:15) 포359 /금 6( 3:30~ 4:45) 포359 
College English,10098,이소영,72,2556,2556,,,,,,화 5( 2:00~ 3:15) 포461 /금 6( 3:30~ 4:45) 포461 
College English,10098,박현주,73,2142,2142,,,,,,화 1~1 포357 목 2~2 포357
College English,10098,신희섭,74,,null,,,,,,
Advanced English,10099,성정혜,1,2241,2241,,,,,,화 2~2 캠B144 목 1~1 캠B144
Advanced English,10099,오혜진,2,3152,3152,,,,,,수 1~1 캠B144 금 2~2 캠B144
Advanced English,10099,김수연,3,1736,1736,,,,,,월 7~7 캠B144 수 6~6 캠B144
Advanced English,10099,신희섭,4,,null,,,,,,
기본스페인어,10571,김유리,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
기본스페인어,10571,박숙희,2,1445,1445,,,,,,월 4(12:30~ 1:45)  /목 5( 2:00~ 3:15)  
기본스페인어,10571,이은해,3,1635,1635,,,,,,월 6( 3:30~ 4:45)  /수 5( 2:00~ 3:15)  
기본스페인어,10571,김선이,4,1534,1534,,,,,,월 5( 2:00~ 3:15)  /수 4(12:30~ 1:45)  
기본러시아어,10572,차지원,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
러시아어 I,11064,차지원,1,2455,2455,,,,,,화 4(12:30~ 1:45)  /금 5( 2:00~ 3:15)  
스페인어 I,11066,조혜진,1,3354,3354,,,,,,수 3(11:00~12:15)  /금 4(12:30~ 1:45)  
문학과삶,10041,최수완,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
한국현대시와삶읽기,10543,이연승,1,1344,1344,,,,,,월 3(11:00~12:15)  /목 4(12:30~ 1:45)  
인간과언어,10882,강소영,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
21세기사회와문학의대화,11053,정보람,1,1344,1344,,,,,,월 3(11:00~12:15)  /목 4(12:30~ 1:45)  
신화·상상력·문화,10768,김지선,1,1344,1344,,,,,,월 3(11:00~12:15)  /목 4(12:30~ 1:45)  
디지털미디어시대의동아시아문자,11038,문영희,1,3354,3354,,,,,,수 3(11:00~12:15)  /금 4(12:30~ 1:45)  
문학과영화,10654,박제철,1,1736,1736,,,,,,월 7( 5:00~ 6:15)  /수 6( 3:30~ 4:45)  
환상문학의세계,10896,서유경,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
문학으로함께배우는매체/이야기,11184,임석원,1,1344,1344,,,,,,월 3(11:00~12:15)  /목 4(12:30~ 1:45)  
현대영어권문학의동향,11134,신희섭,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
The Story of Human Language,11183,최혜원,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
Critical and Creative Textual Studies,11334,Karen Muckenhirn,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
디지털스토리텔링의이해,10950,정은혜,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
Topics in Multiethnic American Literature,11165,이수경,1,2353,2353,,,,,,화 3(11:00~12:15) 캠B144 /금 3(11:00~12:15) 캠B144 
여행문학과세계인식,11109,송태현,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
다매체시대의장르문학,11112,오윤호,1,1344,1344,,,,,,월 3(11:00~12:15)  /목 4(12:30~ 1:45)  
문화로읽는현대시의세계,11146,김진희,1,1344,1344,,,,,,월 3(11:00~12:15)  /목 4(12:30~ 1:45)  
문학으로보는사랑의역사,11148,김경미,1,1344,1344,,,,,,월 3(11:00~12:15)  /목 4(12:30~ 1:45)  
생태와문학,11297,송태현,1,2455,2455,,,,,,화 4(12:30~ 1:45)  /금 5( 2:00~ 3:15)  
연어프로젝트: 한국여성나의뿌리를찾아서,11054,조혜란,1,1445,1445,,,,,,월 4(12:30~ 1:45)  /목 5( 2:00~ 3:15)  
한국근현대사,10149,안유림,1,1736,1736,,,,,,월 7( 5:00~ 6:15)  /수 6( 3:30~ 4:45)  
중국의역사와문화,10544,손장훈,1,2241,2241,,,,,,화 2( 9:30~10:45)  /목 1( 8:00~ 9:15)  
근대일본과동아시아,10545,함동주,1,1445,1445,,,,,,월 4(12:30~ 1:45)  /목 5( 2:00~ 3:15)  
문화로읽는한국사,11056,박초롱,1,3354,3354,,,,,,수 3(11:00~12:15)  /금 4(12:30~ 1:45)  
주제로살펴보는서양사,11057,노경덕,1,1344,1344,,,,,,월 3(11:00~12:15)  /목 4(12:30~ 1:45)  
한국사의새로운이해,11058,서정현,1,1445,1445,,,,,,월 4(12:30~ 1:45)  /목 5( 2:00~ 3:15)  
문화와예술을통해본르네상스역사,11185,남종국,1,,null,,,,,,
인물로본중국의역사,11293,최해별,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
질병과치료로본서양사,11294,이현주,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
인간과철학적사유,11041,한충수,1,1445,1445,,,,,,월 4(12:30~ 1:45)  /목 5( 2:00~ 3:15)  
패러다임전환과비판이론,11045,이지영,1,2455,2455,,,,,,화 4(12:30~ 1:45)  /금 5( 2:00~ 3:15)  
인간과종교,10108,김희선,1,2647,2647,,,,,,화 6( 3:30~ 4:45)  /목 7( 5:00~ 6:15)  
종교와문화,10767,박인희,1,2455,2455,,,,,,화 4(12:30~ 1:45)  /금 5( 2:00~ 3:15)  
인공지능시대의과학과종교,11295,최순양,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
Evolutionary Origin of Humans,11186,김유섭,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
여성과사회정의,10772,정신희,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
젠더와역사,11078,차민정,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
인물로읽는한국사,10581,김수자,1,1736,1736,,,,,,월 7( 5:00~ 6:15)  /수 6( 3:30~ 4:45)  
철학의은유들,11189,김애령,1,1635,1635,,,,,,월 6( 3:30~ 4:45)  /수 5( 2:00~ 3:15)  
한국의문화유산역사여행,11366,김수자,1,1534,1534,,,,,,월 5( 2:00~ 3:15)  /수 4(12:30~ 1:45)  
동양고전의현대적이해,10886,송정화,1,2556,2556,,,,,,화 5( 2:00~ 3:15)  /금 6( 3:30~ 4:45)  
현대중국의이해,10887,김혜주,1,2746,2746,,,,,,화 7( 5:00~ 6:15)  /목 6( 3:30~ 4:45)  
키워드로읽는중국문화,11039,전주현,1,2556,2556,,,,,,화 5( 2:00~ 3:15)  /금 6( 3:30~ 4:45)  
모방과인간,11292,최성만,1,2455,2455,,,,,,화 4(12:30~ 1:45)  /금 5( 2:00~ 3:15)  
도시⋅공간문화로읽는한국사,11332,서정현,1,1344,1344,,,,,,월 3(11:00~12:15)  /목 4(12:30~ 1:45)  
청춘의아픔과치유:행복인문학,11296,박희규,1,1635,1635,,,,,,월 6( 3:30~ 4:45)  /수 5( 2:00~ 3:15)  
인간관계심리,11358,김지영,1,1344,1344,,,,,,월 3(11:00~12:15)  /목 4(12:30~ 1:45)  
정신건강과행복,11359,최소영,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
환경과인간,10181,최재천,1,3354,3354,,,,,,수 3(11:00~12:15)  /금 4(12:30~ 1:45)  
브레인스펙트럼,10929,정준모,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
인간은왜춤을추는가,11114,유화정,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
장애와사회,11079,박승희,1,1635,1635,,,,,,월 6( 3:30~ 4:45)  /수 5( 2:00~ 3:15)  
교육커뮤니케이션의이해와실제,11210,이은홍,1,1534,1534,,,,,,월 5( 2:00~ 3:15)  /수 4(12:30~ 1:45)  
교육커뮤니케이션의이해와실제,11210,류수경,2,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
기업가정신과혁신,11260,고유미,1,,null,,,,,,
통합적분쟁이해와조정,11215,장원경,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
가족건강과간호,10011,"허유진/

김부연",1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
노동과젠더,10091,백경흔,1,1445,1445,,,,,,월 4(12:30~ 1:45)  /목 5( 2:00~ 3:15)  
여성학,10094,차민정,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
여성학,10094,전희경,2,2746,2746,,,,,,화 7( 5:00~ 6:15)  /목 6( 3:30~ 4:45)  
글로컬시대의아시아여성,10914,백경흔,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
북한주민의문화와생활,10548,김미주,1,3354,3354,,,,,,수 3(11:00~12:15)  /금 4(12:30~ 1:45)  
북한정치의이해,10549,송현진,1,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
인간발달과가족,10109,한세영,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
인간발달과가족,10109,신나나,2,1344,1344,,,,,,월 3(11:00~12:15)  /목 4(12:30~ 1:45)  
인간발달과가족,10109,이운경,3,1534,1534,,,,,,월 5( 2:00~ 3:15)  /수 4(12:30~ 1:45)  
국제구호와개발협력,10949,"오진환/

한비야",1,2223,2223,,,,,,화 2~3( 9:30~12:15)  
시민생활과법,10081,정태윤,1,1635,1635,,,,,,월 6( 3:30~ 4:45)  /수 5( 2:00~ 3:15)  
시민생활과법,10081,서을오,2,2647,2647,,,,,,화 6( 3:30~ 4:45)  /목 7( 5:00~ 6:15)  
시민생활과법,10081,"김현철/

김주현",3,1243,1243,,,,,,월 2( 9:30~10:45)  /목 3(11:00~12:15)  
생명윤리와법,10573,"김현철/

김은애",1,1736,1736,,,,,,월 7( 5:00~ 6:15)  /수 6( 3:30~ 4:45)  
인터넷과법,11103,"최승원/

배유진",1,3637,3637,,,,,,수 6~7( 3:30~ 6:15)  
법과젠더,11193,장명선,1,2353,2353,,,,,,화 3(11:00~12:15)  /금 3(11:00~12:15)  
